RDMA MTP: Optimizing for 256 threads
[client rdma_recv] t=523764666 ns reqId=11000004 size=665608B client_node_id=11
[client req_send] t=523767166 ns reqId=11000006 size=17B client_node_id=11
[server req_recv] t=523770478 ns reqId=11000006 size=17B client_node_id=11
[server resp_send] t=773215180 ns reqId=4000005 size=41B client_node_id=4
[client resp_recv] t=773216322 ns reqId=4000005 size=41B client_node_id=4
[client hand_send] t=773216322 ns reqId=4000005 size=10B client_node_id=4
[server hand_recv] t=773217464 ns reqId=4000005 size=10B client_node_id=4
[server resp_send] t=773222104 ns reqId=4000006 size=41B client_node_id=4
[client resp_recv] t=773223246 ns reqId=4000006 size=41B client_node_id=4
[client hand_send] t=773223246 ns reqId=4000006 size=10B client_node_id=4
[server hand_recv] t=773224388 ns reqId=4000006 size=10B client_node_id=4
[server rdma_send] t=773367464 ns reqId=4000005 size=665608B client_node_id=4
[server rdma_send] t=773374388 ns reqId=4000006 size=665608B client_node_id=4
[server resp_send] t=773534910 ns reqId=1000005 size=41B client_node_id=1
[server resp_send] t=773541834 ns reqId=2000005 size=41B client_node_id=2
[client resp_recv] t=773543460 ns reqId=1000005 size=41B client_node_id=1
[client hand_send] t=773543460 ns reqId=1000005 size=10B client_node_id=1
[server hand_recv] t=773545698 ns reqId=1000005 size=10B client_node_id=1
[server resp_send] t=773548758 ns reqId=5000005 size=41B client_node_id=5
[server resp_send] t=773555682 ns reqId=3000005 size=41B client_node_id=3
[client resp_recv] t=773558055 ns reqId=2000005 size=41B client_node_id=2
[client hand_send] t=773558055 ns reqId=2000005 size=10B client_node_id=2
[client resp_recv] t=773558126 ns reqId=5000005 size=41B client_node_id=5
[client hand_send] t=773558126 ns reqId=5000005 size=10B client_node_id=5
[client resp_recv] t=773558197 ns reqId=3000005 size=41B client_node_id=3
[client hand_send] t=773558197 ns reqId=3000005 size=10B client_node_id=3
[server hand_recv] t=773560293 ns reqId=2000005 size=10B client_node_id=2
[server hand_recv] t=773560387 ns reqId=5000005 size=10B client_node_id=5
[server hand_recv] t=773560481 ns reqId=3000005 size=10B client_node_id=3
[server resp_send] t=773562606 ns reqId=1000006 size=41B client_node_id=1
[server resp_send] t=773569530 ns reqId=2000006 size=41B client_node_id=2
[client resp_recv] t=773572888 ns reqId=1000006 size=41B client_node_id=1
[client hand_send] t=773572888 ns reqId=1000006 size=10B client_node_id=1
[client resp_recv] t=773572959 ns reqId=2000006 size=41B client_node_id=2
[client hand_send] t=773572959 ns reqId=2000006 size=10B client_node_id=2
[server hand_recv] t=773575126 ns reqId=1000006 size=10B client_node_id=1
[server hand_recv] t=773575220 ns reqId=2000006 size=10B client_node_id=2
[server resp_send] t=773576502 ns reqId=5000006 size=41B client_node_id=5
[server resp_send] t=773583474 ns reqId=3000006 size=41B client_node_id=3
[client resp_recv] t=773587602 ns reqId=5000006 size=41B client_node_id=5
[client hand_send] t=773587602 ns reqId=5000006 size=10B client_node_id=5
[client resp_recv] t=773587673 ns reqId=3000006 size=41B client_node_id=3
[client hand_send] t=773587673 ns reqId=3000006 size=10B client_node_id=3
[server hand_recv] t=773589840 ns reqId=5000006 size=10B client_node_id=5
[server hand_recv] t=773589934 ns reqId=3000006 size=10B client_node_id=3
[server resp_send] t=773694122 ns reqId=6000005 size=41B client_node_id=6
[server rdma_send] t=773695698 ns reqId=1000005 size=665608B client_node_id=1
[server resp_send] t=773701046 ns reqId=8000005 size=41B client_node_id=8
[client resp_recv] t=773704790 ns reqId=6000005 size=41B client_node_id=6
[client hand_send] t=773704790 ns reqId=6000005 size=10B client_node_id=6
[server resp_send] t=773707970 ns reqId=10000005 size=41B client_node_id=10
[server hand_recv] t=773708124 ns reqId=6000005 size=10B client_node_id=6
[server rdma_send] t=773710293 ns reqId=2000005 size=665608B client_node_id=2
[server rdma_send] t=773710387 ns reqId=5000005 size=665608B client_node_id=5
[server rdma_send] t=773710481 ns reqId=3000005 size=665608B client_node_id=3
[server resp_send] t=773714894 ns reqId=7000005 size=41B client_node_id=7
[client resp_recv] t=773719314 ns reqId=8000005 size=41B client_node_id=8
[client hand_send] t=773719314 ns reqId=8000005 size=10B client_node_id=8
[client resp_recv] t=773719385 ns reqId=10000005 size=41B client_node_id=10
[client hand_send] t=773719385 ns reqId=10000005 size=10B client_node_id=10
[server resp_send] t=773721818 ns reqId=9000005 size=41B client_node_id=9
[server hand_recv] t=773722648 ns reqId=8000005 size=10B client_node_id=8
[server hand_recv] t=773722742 ns reqId=10000005 size=10B client_node_id=10
[server rdma_send] t=773725126 ns reqId=1000006 size=665608B client_node_id=1
[server rdma_send] t=773725220 ns reqId=2000006 size=665608B client_node_id=2
[server resp_send] t=773728742 ns reqId=11000005 size=41B client_node_id=11
[server resp_send] t=773735666 ns reqId=6000006 size=41B client_node_id=6
[server rdma_send] t=773739840 ns reqId=5000006 size=665608B client_node_id=5
[server rdma_send] t=773739934 ns reqId=3000006 size=665608B client_node_id=3
[server resp_send] t=773742590 ns reqId=8000006 size=41B client_node_id=8
[server resp_send] t=773749562 ns reqId=10000006 size=41B client_node_id=10
[server resp_send] t=773756534 ns reqId=7000006 size=41B client_node_id=7
[client resp_recv] t=773762980 ns reqId=7000005 size=41B client_node_id=7
[client hand_send] t=773762980 ns reqId=7000005 size=10B client_node_id=7
[client resp_recv] t=773763051 ns reqId=9000005 size=41B client_node_id=9
[client hand_send] t=773763051 ns reqId=9000005 size=10B client_node_id=9
[server resp_send] t=773763506 ns reqId=9000006 size=41B client_node_id=9
[server hand_recv] t=773766314 ns reqId=7000005 size=10B client_node_id=7
[server hand_recv] t=773766408 ns reqId=9000005 size=10B client_node_id=9
[server resp_send] t=773770478 ns reqId=11000006 size=41B client_node_id=11
[client resp_recv] t=773777694 ns reqId=11000005 size=41B client_node_id=11
[client hand_send] t=773777694 ns reqId=11000005 size=10B client_node_id=11
[client resp_recv] t=773777765 ns reqId=6000006 size=41B client_node_id=6
[client hand_send] t=773777765 ns reqId=6000006 size=10B client_node_id=6
[server hand_recv] t=773781028 ns reqId=11000005 size=10B client_node_id=11
[server hand_recv] t=773781122 ns reqId=6000006 size=10B client_node_id=6
[client resp_recv] t=773792408 ns reqId=8000006 size=41B client_node_id=8
[client hand_send] t=773792408 ns reqId=8000006 size=10B client_node_id=8
[client resp_recv] t=773792479 ns reqId=10000006 size=41B client_node_id=10
[client hand_send] t=773792479 ns reqId=10000006 size=10B client_node_id=10
[client resp_recv] t=773792550 ns reqId=7000006 size=41B client_node_id=7
[client hand_send] t=773792550 ns reqId=7000006 size=10B client_node_id=7
[client resp_recv] t=773792621 ns reqId=9000006 size=41B client_node_id=9
[client hand_send] t=773792621 ns reqId=9000006 size=10B client_node_id=9
[client resp_recv] t=773792692 ns reqId=11000006 size=41B client_node_id=11
[client hand_send] t=773792692 ns reqId=11000006 size=10B client_node_id=11
[server hand_recv] t=773795742 ns reqId=8000006 size=10B client_node_id=8
[server hand_recv] t=773795836 ns reqId=10000006 size=10B client_node_id=10
[server hand_recv] t=773795930 ns reqId=7000006 size=10B client_node_id=7
[server hand_recv] t=773796024 ns reqId=9000006 size=10B client_node_id=9
[server hand_recv] t=773796118 ns reqId=11000006 size=10B client_node_id=11
[server rdma_send] t=773858124 ns reqId=6000005 size=665608B client_node_id=6
[server rdma_send] t=773872648 ns reqId=8000005 size=665608B client_node_id=8
[server rdma_send] t=773872742 ns reqId=10000005 size=665608B client_node_id=10
[server rdma_send] t=773916314 ns reqId=7000005 size=665608B client_node_id=7
[server rdma_send] t=773916408 ns reqId=9000005 size=665608B client_node_id=9
[server rdma_send] t=773931028 ns reqId=11000005 size=665608B client_node_id=11
[server rdma_send] t=773931122 ns reqId=6000006 size=665608B client_node_id=6
[server rdma_send] t=773945742 ns reqId=8000006 size=665608B client_node_id=8
[server rdma_send] t=773945836 ns reqId=10000006 size=665608B client_node_id=10
[server rdma_send] t=773945930 ns reqId=7000006 size=665608B client_node_id=7
[server rdma_send] t=773946024 ns reqId=9000006 size=665608B client_node_id=9
[server rdma_send] t=773946118 ns reqId=11000006 size=665608B client_node_id=11
[client rdma_recv] t=781512966 ns reqId=4000005 size=665608B client_node_id=4
[client req_send] t=781515466 ns reqId=4000007 size=17B client_node_id=4
[server req_recv] t=781516570 ns reqId=4000007 size=17B client_node_id=4
[client rdma_recv] t=781519890 ns reqId=4000006 size=665608B client_node_id=4
[client req_send] t=781522390 ns reqId=4000008 size=17B client_node_id=4
[server req_recv] t=781523494 ns reqId=4000008 size=17B client_node_id=4
[client rdma_recv] t=784726792 ns reqId=1000005 size=665608B client_node_id=1
[client req_send] t=784729292 ns reqId=1000007 size=17B client_node_id=1
[server req_recv] t=784731500 ns reqId=1000007 size=17B client_node_id=1
[client rdma_recv] t=784871286 ns reqId=2000005 size=665608B client_node_id=2
[client req_send] t=784873786 ns reqId=2000007 size=17B client_node_id=2
[server req_recv] t=784875994 ns reqId=2000007 size=17B client_node_id=2
[client rdma_recv] t=784878210 ns reqId=5000005 size=665608B client_node_id=5
[client req_send] t=784880710 ns reqId=5000007 size=17B client_node_id=5
[server req_recv] t=784882918 ns reqId=5000007 size=17B client_node_id=5
[client rdma_recv] t=784885134 ns reqId=3000005 size=665608B client_node_id=3
[client req_send] t=784887634 ns reqId=3000007 size=17B client_node_id=3
[server req_recv] t=784889842 ns reqId=3000007 size=17B client_node_id=3
[client rdma_recv] t=784892058 ns reqId=1000006 size=665608B client_node_id=1
[client req_send] t=784894558 ns reqId=1000008 size=17B client_node_id=1
[server req_recv] t=784896766 ns reqId=1000008 size=17B client_node_id=1
[client rdma_recv] t=784898982 ns reqId=2000006 size=665608B client_node_id=2
[client req_send] t=784901482 ns reqId=2000008 size=17B client_node_id=2
[server req_recv] t=784903690 ns reqId=2000008 size=17B client_node_id=2
[client rdma_recv] t=784905906 ns reqId=5000006 size=665608B client_node_id=5
[client req_send] t=784908406 ns reqId=5000008 size=17B client_node_id=5
[server req_recv] t=784910614 ns reqId=5000008 size=17B client_node_id=5
[client rdma_recv] t=784912878 ns reqId=3000006 size=665608B client_node_id=3
[client req_send] t=784915378 ns reqId=3000008 size=17B client_node_id=3
[server req_recv] t=784917586 ns reqId=3000008 size=17B client_node_id=3
[client rdma_recv] t=785109278 ns reqId=6000005 size=665608B client_node_id=6
[client req_send] t=785111778 ns reqId=6000007 size=17B client_node_id=6
[server req_recv] t=785115090 ns reqId=6000007 size=17B client_node_id=6
[client rdma_recv] t=785116202 ns reqId=8000005 size=665608B client_node_id=8
[client req_send] t=785118702 ns reqId=8000007 size=17B client_node_id=8
[server req_recv] t=785122014 ns reqId=8000007 size=17B client_node_id=8
[client rdma_recv] t=785123126 ns reqId=10000005 size=665608B client_node_id=10
[client req_send] t=785125626 ns reqId=10000007 size=17B client_node_id=10
[server req_recv] t=785128938 ns reqId=10000007 size=17B client_node_id=10
[client rdma_recv] t=785130050 ns reqId=7000005 size=665608B client_node_id=7
[client req_send] t=785132550 ns reqId=7000007 size=17B client_node_id=7
[server req_recv] t=785135862 ns reqId=7000007 size=17B client_node_id=7
[client rdma_recv] t=785136974 ns reqId=9000005 size=665608B client_node_id=9
[client req_send] t=785139474 ns reqId=9000007 size=17B client_node_id=9
[server req_recv] t=785142786 ns reqId=9000007 size=17B client_node_id=9
[client rdma_recv] t=785143898 ns reqId=11000005 size=665608B client_node_id=11
[client req_send] t=785146398 ns reqId=11000007 size=17B client_node_id=11
[server req_recv] t=785149710 ns reqId=11000007 size=17B client_node_id=11
[client rdma_recv] t=785150822 ns reqId=6000006 size=665608B client_node_id=6
[client req_send] t=785153322 ns reqId=6000008 size=17B client_node_id=6
[server req_recv] t=785156634 ns reqId=6000008 size=17B client_node_id=6
[client rdma_recv] t=785157746 ns reqId=8000006 size=665608B client_node_id=8
[client req_send] t=785160246 ns reqId=8000008 size=17B client_node_id=8
[server req_recv] t=785163558 ns reqId=8000008 size=17B client_node_id=8
[client rdma_recv] t=785164718 ns reqId=10000006 size=665608B client_node_id=10
[client req_send] t=785167218 ns reqId=10000008 size=17B client_node_id=10
[server req_recv] t=785170530 ns reqId=10000008 size=17B client_node_id=10
[client rdma_recv] t=785171690 ns reqId=7000006 size=665608B client_node_id=7
[client req_send] t=785174190 ns reqId=7000008 size=17B client_node_id=7
[server req_recv] t=785177502 ns reqId=7000008 size=17B client_node_id=7
[client rdma_recv] t=785178662 ns reqId=9000006 size=665608B client_node_id=9
[client req_send] t=785181162 ns reqId=9000008 size=17B client_node_id=9
[server req_recv] t=785184474 ns reqId=9000008 size=17B client_node_id=9
[client rdma_recv] t=785185634 ns reqId=11000006 size=665608B client_node_id=11
[client req_send] t=785188134 ns reqId=11000008 size=17B client_node_id=11
[server req_recv] t=785191446 ns reqId=11000008 size=17B client_node_id=11
[server resp_send] t=1031516570 ns reqId=4000007 size=41B client_node_id=4
[client resp_recv] t=1031517712 ns reqId=4000007 size=41B client_node_id=4
[client hand_send] t=1031517712 ns reqId=4000007 size=10B client_node_id=4
[server hand_recv] t=1031518854 ns reqId=4000007 size=10B client_node_id=4
[server resp_send] t=1031523494 ns reqId=4000008 size=41B client_node_id=4
[client resp_recv] t=1031524636 ns reqId=4000008 size=41B client_node_id=4
[client hand_send] t=1031524636 ns reqId=4000008 size=10B client_node_id=4
[server hand_recv] t=1031525778 ns reqId=4000008 size=10B client_node_id=4
[server rdma_send] t=1031668854 ns reqId=4000007 size=665608B client_node_id=4
[server rdma_send] t=1031675778 ns reqId=4000008 size=665608B client_node_id=4
[client rdma_recv] t=1032740764 ns reqId=4000007 size=665608B client_node_id=4
[client req_send] t=1032743264 ns reqId=4000009 size=17B client_node_id=4
[server req_recv] t=1032744368 ns reqId=4000009 size=17B client_node_id=4
[client rdma_recv] t=1032747688 ns reqId=4000008 size=665608B client_node_id=4
[client req_send] t=1032750188 ns reqId=4000010 size=17B client_node_id=4
[server req_recv] t=1032751292 ns reqId=4000010 size=17B client_node_id=4
[server resp_send] t=1034731500 ns reqId=1000007 size=41B client_node_id=1
[client resp_recv] t=1034733784 ns reqId=1000007 size=41B client_node_id=1
[client hand_send] t=1034733784 ns reqId=1000007 size=10B client_node_id=1
[server hand_recv] t=1034736022 ns reqId=1000007 size=10B client_node_id=1
[server resp_send] t=1034875994 ns reqId=2000007 size=41B client_node_id=2
[client resp_recv] t=1034878278 ns reqId=2000007 size=41B client_node_id=2
[client hand_send] t=1034878278 ns reqId=2000007 size=10B client_node_id=2
[server hand_recv] t=1034880516 ns reqId=2000007 size=10B client_node_id=2
[server resp_send] t=1034882918 ns reqId=5000007 size=41B client_node_id=5
[client resp_recv] t=1034885202 ns reqId=5000007 size=41B client_node_id=5
[client hand_send] t=1034885202 ns reqId=5000007 size=10B client_node_id=5
[server rdma_send] t=1034886022 ns reqId=1000007 size=665608B client_node_id=1
[server hand_recv] t=1034887440 ns reqId=5000007 size=10B client_node_id=5
[server resp_send] t=1034889842 ns reqId=3000007 size=41B client_node_id=3
[server resp_send] t=1034896766 ns reqId=1000008 size=41B client_node_id=1
